student_id,course_id,term,section,attendance_rate,recent_attendance_rate,submission_completion_rate,late_submission_rate,assignment_average,assessment_average,missing_assignments,engagement_trend,total_sessions,present_sessions,excused_sessions,absent_sessions,total_assignments,submitted_assignments,late_assignments,calculated_at
STU-2098,DATA-101,Spring 2026,Section A,80.0,80.0,75.0,33.3,35.2,58.4,1,stable,20,15,0,3,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2099,MATH-150,Spring 2026,Section B,97.5,97.5,100.0,0.0,87.0,79.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2099,DATA-101,Fall 2026,Section B,95.0,100.0,100.0,25.0,89.4,79.2,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2100,MATH-150,Spring 2026,Section C,57.9,57.9,75.0,66.7,35.7,38.4,1,stable,20,11,1,8,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2100,CS-204,Fall 2026,Section B,55.0,20.0,50.0,50.0,20.0,41.0,2,declining,20,11,0,9,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2101,CS-204,Fall 2026,Section C,87.5,70.0,75.0,33.3,44.5,72.3,1,declining,20,17,0,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2101,MATH-150,Fall 2026,Section B,100.0,100.0,50.0,0.0,36.0,73.8,2,declining,20,19,1,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2102,STAT-301,Spring 2026,Section A,95.0,95.0,0.0,0.0,0.0,47.2,4,declining,20,19,0,1,4,0,0,2026-09-01T04:26:00.647836+00:00
STU-2102,MATH-150,Fall 2026,Section A,67.5,40.0,75.0,33.3,28.7,52.5,1,declining,20,13,0,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2103,DATA-101,Spring 2026,Section B,95.0,95.0,100.0,0.0,79.1,80.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2103,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,87.4,85.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2104,CS-204,Spring 2026,Section A,95.0,95.0,100.0,0.0,89.3,80.2,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2104,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,82.8,82.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2104,STAT-301,Spring 2026,Section B,95.0,95.0,100.0,0.0,80.5,85.2,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2105,STAT-301,Fall 2026,Section A,95.0,90.0,75.0,0.0,53.7,55.1,1,stable,20,18,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2105,MATH-150,Spring 2026,Section B,92.1,92.1,100.0,50.0,73.3,79.4,0,stable,20,17,1,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2105,DATA-101,Fall 2026,Section A,86.1,80.0,100.0,0.0,62.1,64.4,0,stable,20,15,2,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2106,DATA-101,Fall 2026,Section A,81.6,50.0,50.0,0.0,28.6,78.7,2,declining,20,15,1,3,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2106,MATH-150,Spring 2026,Section B,87.5,87.5,100.0,0.0,56.4,69.4,0,stable,20,17,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2106,STAT-301,Fall 2026,Section B,92.5,90.0,75.0,0.0,56.1,62.6,1,stable,20,17,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2107,STAT-301,Spring 2026,Section A,55.0,55.0,50.0,0.0,27.8,72.4,2,declining,20,9,0,7,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2107,MATH-150,Fall 2026,Section B,89.5,90.0,75.0,33.3,45.8,59.8,1,stable,20,16,1,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2107,DATA-101,Spring 2026,Section A,84.2,84.2,75.0,0.0,41.0,63.0,1,stable,20,16,1,3,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2108,DATA-101,Spring 2026,Section A,100.0,100.0,100.0,25.0,76.1,95.4,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2108,CS-204,Spring 2026,Section B,100.0,100.0,100.0,0.0,86.8,85.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2108,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,92.0,86.9,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2109,MATH-150,Spring 2026,Section B,69.4,69.4,50.0,0.0,21.9,48.6,2,declining,20,12,2,5,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2109,CS-204,Spring 2026,Section B,70.0,70.0,25.0,0.0,11.8,50.7,3,declining,20,14,0,6,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2110,STAT-301,Spring 2026,Section A,81.6,81.6,75.0,33.3,34.8,61.0,1,stable,20,15,1,3,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2110,MATH-150,Fall 2026,Section B,65.8,60.0,50.0,50.0,23.4,48.8,2,declining,20,12,1,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2111,CS-204,Fall 2026,Section A,57.5,80.0,50.0,0.0,12.0,43.2,2,declining,20,11,0,8,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2111,DATA-101,Fall 2026,Section A,81.6,62.5,50.0,0.0,26.7,43.2,2,declining,20,15,1,3,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2112,MATH-150,Fall 2026,Section C,97.5,100.0,100.0,0.0,82.6,87.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2112,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,84.7,84.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2113,STAT-301,Fall 2026,Section C,100.0,100.0,100.0,0.0,92.1,91.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2113,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,94.1,92.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2114,DATA-101,Spring 2026,Section C,97.5,97.5,75.0,33.3,56.4,73.0,1,stable,20,19,0,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2114,STAT-301,Fall 2026,Section B,89.5,80.0,75.0,0.0,51.9,70.1,1,stable,20,17,1,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2115,DATA-101,Spring 2026,Section A,85.0,85.0,75.0,0.0,62.6,80.6,1,stable,20,16,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2115,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,78.8,75.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2115,MATH-150,Fall 2026,Section A,81.6,40.0,100.0,25.0,72.7,79.8,0,declining,20,15,1,3,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2116,MATH-150,Spring 2026,Section B,95.0,95.0,100.0,0.0,87.3,82.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2116,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,83.2,90.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2117,MATH-150,Spring 2026,Section C,57.5,57.5,75.0,33.3,44.6,39.6,1,stable,20,10,0,7,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2117,DATA-101,Spring 2026,Section C,63.2,63.2,50.0,50.0,30.6,48.1,2,declining,20,11,1,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2118,CS-204,Fall 2026,Section B,97.5,100.0,75.0,66.7,57.0,64.1,1,stable,20,19,0,0,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2118,DATA-101,Spring 2026,Section A,92.1,92.1,75.0,33.3,55.2,68.9,1,stable,20,17,1,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2119,STAT-301,Fall 2026,Section A,97.5,90.0,100.0,0.0,85.4,83.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2119,DATA-101,Fall 2026,Section C,95.0,100.0,100.0,25.0,86.1,83.6,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2120,MATH-150,Fall 2026,Section B,82.5,40.0,75.0,33.3,55.8,72.9,1,declining,20,16,0,3,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2120,CS-204,Fall 2026,Section A,89.5,60.0,75.0,33.3,51.4,74.4,1,declining,20,17,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2120,DATA-101,Spring 2026,Section C,92.5,92.5,75.0,33.3,53.9,68.9,1,stable,20,18,0,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2121,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,93.3,100.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2121,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,93.4,92.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2122,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,91.7,92.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2122,DATA-101,Spring 2026,Section C,100.0,100.0,100.0,0.0,94.0,96.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2123,CS-204,Fall 2026,Section B,87.5,60.0,75.0,0.0,57.4,79.8,1,declining,20,17,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2123,MATH-150,Spring 2026,Section C,94.7,94.7,75.0,0.0,48.2,62.8,1,stable,20,17,1,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2124,DATA-101,Spring 2026,Section A,65.8,65.8,50.0,50.0,24.4,45.6,2,declining,20,12,1,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2124,CS-204,Spring 2026,Section C,85.0,85.0,50.0,50.0,15.4,45.9,2,declining,20,17,0,3,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2125,DATA-101,Spring 2026,Section C,95.0,95.0,100.0,25.0,84.2,95.6,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2125,CS-204,Fall 2026,Section B,97.5,100.0,100.0,0.0,83.6,75.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2125,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,25.0,89.9,89.7,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2126,STAT-301,Fall 2026,Section A,63.2,100.0,75.0,0.0,49.7,60.2,1,stable,20,12,1,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2126,MATH-150,Spring 2026,Section B,75.0,75.0,100.0,25.0,59.4,48.4,0,stable,20,15,0,5,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2127,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,88.4,77.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2127,STAT-301,Fall 2026,Section B,92.5,100.0,100.0,0.0,91.9,85.8,0,improving,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2128,MATH-150,Spring 2026,Section A,70.6,70.6,50.0,0.0,29.2,49.4,2,declining,20,12,3,5,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2128,DATA-101,Fall 2026,Section B,88.2,100.0,75.0,33.3,39.6,55.2,1,stable,20,15,3,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2129,MATH-150,Fall 2026,Section B,82.5,30.0,75.0,0.0,52.5,66.2,1,declining,20,16,0,3,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2129,DATA-101,Fall 2026,Section C,92.5,80.0,100.0,25.0,76.4,77.9,0,declining,20,18,0,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2129,CS-204,Spring 2026,Section A,94.7,94.7,100.0,25.0,72.5,72.0,0,stable,20,17,1,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2130,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,95.2,89.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2130,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,94.0,92.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2131,MATH-150,Fall 2026,Section B,97.5,90.0,100.0,0.0,84.0,80.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2131,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,81.1,90.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2131,CS-204,Fall 2026,Section C,97.5,100.0,100.0,0.0,80.6,87.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2132,STAT-301,Spring 2026,Section B,97.4,97.4,75.0,0.0,57.4,65.7,1,stable,20,18,1,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2132,DATA-101,Fall 2026,Section B,92.5,100.0,50.0,100.0,30.5,77.2,2,declining,20,18,0,1,4,2,2,2026-09-01T04:26:00.647836+00:00
STU-2132,CS-204,Fall 2026,Section C,84.2,50.0,75.0,33.3,55.8,63.0,1,declining,20,15,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2133,STAT-301,Spring 2026,Section B,85.3,85.3,100.0,50.0,74.6,74.2,0,stable,20,14,3,2,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2133,DATA-101,Fall 2026,Section A,92.1,70.0,100.0,25.0,70.4,80.4,0,declining,20,17,1,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2134,DATA-101,Fall 2026,Section A,97.5,100.0,100.0,0.0,82.7,91.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2134,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,83.0,88.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2135,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,25.0,79.3,90.1,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2135,CS-204,Spring 2026,Section C,90.0,90.0,100.0,0.0,81.3,75.9,0,stable,20,16,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2136,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,85.0,87.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2136,STAT-301,Spring 2026,Section A,97.5,97.5,100.0,25.0,80.4,91.0,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2137,CS-204,Fall 2026,Section C,89.5,75.0,100.0,50.0,74.1,82.4,0,declining,20,16,1,1,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2137,MATH-150,Spring 2026,Section C,90.0,90.0,100.0,25.0,78.7,73.3,0,stable,20,17,0,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2138,DATA-101,Fall 2026,Section A,78.9,60.0,75.0,33.3,28.5,38.6,1,declining,20,15,1,4,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2138,MATH-150,Spring 2026,Section A,62.5,62.5,75.0,33.3,28.9,53.1,1,stable,20,12,0,7,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2139,CS-204,Fall 2026,Section B,66.7,20.0,25.0,0.0,9.8,58.6,3,declining,20,12,2,6,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2139,MATH-150,Spring 2026,Section B,75.0,75.0,100.0,50.0,51.5,60.4,0,stable,20,15,0,5,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2139,STAT-301,Fall 2026,Section C,55.0,60.0,50.0,0.0,24.3,49.3,2,declining,20,10,0,8,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2140,CS-204,Fall 2026,Section C,65.0,40.0,50.0,0.0,21.6,55.9,2,declining,20,13,0,7,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2140,DATA-101,Spring 2026,Section C,62.5,62.5,25.0,0.0,10.6,37.4,3,declining,20,11,0,6,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2141,DATA-101,Spring 2026,Section C,85.0,85.0,100.0,25.0,66.4,80.3,0,stable,20,16,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2141,STAT-301,Spring 2026,Section B,89.5,89.5,100.0,25.0,74.8,76.5,0,stable,20,17,1,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2141,MATH-150,Spring 2026,Section C,86.1,86.1,100.0,25.0,75.1,75.6,0,stable,20,15,2,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2142,CS-204,Fall 2026,Section B,94.7,75.0,0.0,0.0,0.0,26.8,4,declining,20,18,1,1,4,0,0,2026-09-01T04:26:00.647836+00:00
STU-2142,DATA-101,Fall 2026,Section A,62.5,40.0,25.0,0.0,15.2,37.3,3,declining,20,12,0,7,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2143,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,95.0,91.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2143,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,91.2,90.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2143,CS-204,Spring 2026,Section A,100.0,100.0,100.0,0.0,92.7,94.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2144,DATA-101,Fall 2026,Section C,89.5,60.0,75.0,33.3,54.3,60.1,1,declining,20,17,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2144,STAT-301,Fall 2026,Section B,85.0,60.0,100.0,0.0,74.4,67.6,0,declining,20,16,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2145,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,0.0,83.8,77.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2145,DATA-101,Spring 2026,Section A,95.0,95.0,100.0,0.0,80.2,92.1,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2146,MATH-150,Fall 2026,Section A,97.5,100.0,100.0,0.0,86.2,90.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2146,CS-204,Fall 2026,Section B,92.5,90.0,100.0,25.0,89.4,89.5,0,stable,20,17,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2147,CS-204,Spring 2026,Section A,100.0,100.0,100.0,0.0,93.8,99.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2147,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,97.4,88.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2147,MATH-150,Spring 2026,Section A,100.0,100.0,100.0,0.0,95.4,95.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2148,STAT-301,Spring 2026,Section C,84.2,84.2,100.0,25.0,71.0,76.6,0,stable,20,15,1,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2148,DATA-101,Spring 2026,Section B,85.0,85.0,75.0,0.0,52.0,84.2,1,stable,20,17,0,3,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2148,CS-204,Fall 2026,Section A,86.8,50.0,75.0,66.7,50.1,86.9,1,declining,20,16,1,2,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2149,STAT-301,Fall 2026,Section A,91.7,90.0,100.0,25.0,80.1,58.0,0,stable,20,15,2,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2149,DATA-101,Fall 2026,Section B,90.0,70.0,100.0,0.0,68.7,71.9,0,declining,20,17,0,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2150,DATA-101,Spring 2026,Section B,92.5,92.5,75.0,0.0,56.0,62.1,1,stable,20,18,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2150,CS-204,Fall 2026,Section A,76.3,100.0,100.0,0.0,77.8,61.3,0,improving,20,14,1,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2151,CS-204,Fall 2026,Section A,95.0,90.0,100.0,0.0,83.8,90.9,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2151,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,82.8,84.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2151,DATA-101,Fall 2026,Section C,97.5,100.0,100.0,0.0,89.0,80.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2152,STAT-301,Fall 2026,Section B,70.0,50.0,50.0,50.0,24.4,47.6,2,declining,20,13,0,5,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2152,MATH-150,Fall 2026,Section B,77.5,20.0,100.0,25.0,40.4,42.0,0,declining,20,15,0,4,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2152,CS-204,Spring 2026,Section A,73.7,73.7,75.0,0.0,31.6,47.5,1,stable,20,14,1,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2153,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,87.8,94.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2153,CS-204,Fall 2026,Section C,97.5,100.0,100.0,0.0,84.4,88.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2153,DATA-101,Fall 2026,Section A,97.5,100.0,100.0,0.0,77.9,90.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2154,DATA-101,Spring 2026,Section B,97.5,97.5,100.0,0.0,83.6,94.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2154,CS-204,Fall 2026,Section B,95.0,90.0,100.0,25.0,82.5,83.9,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2155,CS-204,Spring 2026,Section A,100.0,100.0,100.0,0.0,94.1,89.9,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2155,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,95.4,96.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2156,DATA-101,Spring 2026,Section A,75.0,75.0,75.0,0.0,42.4,57.4,1,stable,20,14,0,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2156,STAT-301,Fall 2026,Section A,86.8,80.0,75.0,0.0,49.1,59.5,1,stable,20,16,1,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2156,MATH-150,Fall 2026,Section B,63.2,80.0,75.0,0.0,47.4,59.2,1,stable,20,12,1,7,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2157,STAT-301,Fall 2026,Section B,97.4,100.0,75.0,0.0,44.9,74.6,1,stable,20,18,1,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2157,MATH-150,Fall 2026,Section A,90.0,100.0,75.0,33.3,57.5,52.2,1,stable,20,18,0,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2158,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,86.0,87.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2158,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,25.0,84.1,87.1,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2159,MATH-150,Spring 2026,Section C,97.5,97.5,100.0,0.0,88.8,84.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2159,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,84.6,79.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2160,DATA-101,Spring 2026,Section B,68.4,68.4,75.0,0.0,39.3,34.6,1,stable,20,13,1,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2160,STAT-301,Spring 2026,Section A,60.0,60.0,50.0,50.0,20.8,37.0,2,declining,20,12,0,8,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2161,MATH-150,Fall 2026,Section C,79.4,80.0,75.0,33.3,46.2,59.2,1,stable,20,13,3,3,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2161,STAT-301,Spring 2026,Section C,67.5,67.5,75.0,33.3,41.9,61.8,1,stable,20,13,0,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2162,CS-204,Fall 2026,Section C,95.0,100.0,100.0,0.0,84.9,82.9,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2162,STAT-301,Fall 2026,Section A,100.0,100.0,100.0,0.0,86.6,92.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2163,DATA-101,Fall 2026,Section C,95.0,90.0,100.0,25.0,92.1,84.2,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2163,MATH-150,Fall 2026,Section C,97.5,100.0,100.0,25.0,82.8,85.6,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2163,STAT-301,Spring 2026,Section A,97.5,97.5,100.0,0.0,86.3,91.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2164,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,0.0,85.8,91.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2164,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,79.6,84.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2165,DATA-101,Fall 2026,Section B,66.7,87.5,100.0,25.0,59.4,59.0,0,improving,20,11,2,5,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2165,CS-204,Fall 2026,Section B,68.4,100.0,75.0,33.3,44.2,66.0,1,stable,20,13,1,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2166,CS-204,Fall 2026,Section B,95.0,90.0,100.0,0.0,92.9,89.8,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2166,STAT-301,Spring 2026,Section B,97.5,97.5,100.0,0.0,87.6,89.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2167,STAT-301,Fall 2026,Section C,95.0,90.0,100.0,0.0,86.2,89.9,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2167,CS-204,Fall 2026,Section A,100.0,100.0,100.0,0.0,86.2,88.1,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2168,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,0.0,77.9,84.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
