student_id,course_id,term,section
STU-2322,DATA-101,Spring 2026,Section B
STU-2322,MATH-150,Fall 2026,Section A
STU-2323,DATA-101,Fall 2026,Section B
STU-2323,CS-204,Fall 2026,Section C
STU-2323,STAT-301,Spring 2026,Section A
STU-2324,STAT-301,Fall 2026,Section B
STU-2324,MATH-150,Spring 2026,Section A
STU-2324,CS-204,Fall 2026,Section B
STU-2325,CS-204,Spring 2026,Section C
STU-2325,STAT-301,Spring 2026,Section A
STU-2325,DATA-101,Fall 2026,Section C
STU-2326,MATH-150,Spring 2026,Section A
STU-2326,CS-204,Spring 2026,Section C
STU-2327,MATH-150,Spring 2026,Section A
STU-2327,STAT-301,Spring 2026,Section B
STU-2328,STAT-301,Fall 2026,Section A
STU-2328,CS-204,Spring 2026,Section C
STU-2328,DATA-101,Fall 2026,Section C
STU-2329,DATA-101,Spring 2026,Section A
STU-2329,MATH-150,Fall 2026,Section A
STU-2329,CS-204,Spring 2026,Section C
STU-2330,STAT-301,Fall 2026,Section B
STU-2330,DATA-101,Fall 2026,Section B
STU-2331,DATA-101,Spring 2026,Section B
STU-2331,CS-204,Fall 2026,Section B
STU-2332,CS-204,Fall 2026,Section C
STU-2332,DATA-101,Fall 2026,Section B
STU-2333,CS-204,Fall 2026,Section A
STU-2333,MATH-150,Spring 2026,Section B
STU-2333,STAT-301,Spring 2026,Section A
STU-2334,STAT-301,Fall 2026,Section B
STU-2334,DATA-101,Fall 2026,Section A
STU-2335,CS-204,Spring 2026,Section C
STU-2335,MATH-150,Fall 2026,Section C
STU-2336,MATH-150,Fall 2026,Section B
STU-2336,STAT-301,Fall 2026,Section B
STU-2336,DATA-101,Spring 2026,Section A
STU-2337,STAT-301,Fall 2026,Section A
STU-2337,CS-204,Spring 2026,Section C
STU-2338,MATH-150,Spring 2026,Section C
STU-2338,DATA-101,Spring 2026,Section B
STU-2339,MATH-150,Fall 2026,Section A
STU-2339,CS-204,Spring 2026,Section C
STU-2339,STAT-301,Spring 2026,Section C
STU-2340,STAT-301,Spring 2026,Section C
STU-2340,MATH-150,Spring 2026,Section B
STU-2341,STAT-301,Fall 2026,Section B
STU-2341,DATA-101,Fall 2026,Section A
STU-2342,MATH-150,Fall 2026,Section A
STU-2342,CS-204,Fall 2026,Section A
STU-2342,DATA-101,Fall 2026,Section B
STU-2343,CS-204,Fall 2026,Section A
STU-2343,STAT-301,Fall 2026,Section A
STU-2344,DATA-101,Fall 2026,Section A
STU-2344,CS-204,Fall 2026,Section B
STU-2344,STAT-301,Spring 2026,Section B
STU-2345,CS-204,Spring 2026,Section C
STU-2345,STAT-301,Fall 2026,Section C
STU-2346,STAT-301,Spring 2026,Section C
STU-2346,CS-204,Spring 2026,Section B
STU-2347,MATH-150,Fall 2026,Section B
STU-2347,DATA-101,Spring 2026,Section C
STU-2347,CS-204,Spring 2026,Section C
STU-2348,MATH-150,Fall 2026,Section A
STU-2348,DATA-101,Spring 2026,Section C
STU-2349,CS-204,Fall 2026,Section A
STU-2349,MATH-150,Fall 2026,Section A
STU-2349,STAT-301,Fall 2026,Section C
STU-2350,CS-204,Fall 2026,Section A
STU-2350,DATA-101,Fall 2026,Section C
STU-2351,STAT-301,Fall 2026,Section A
STU-2351,MATH-150,Spring 2026,Section C
STU-2352,DATA-101,Fall 2026,Section B
STU-2352,STAT-301,Spring 2026,Section B
STU-2353,CS-204,Spring 2026,Section B
STU-2353,STAT-301,Fall 2026,Section C
STU-2354,MATH-150,Fall 2026,Section C
STU-2354,CS-204,Spring 2026,Section A
STU-2355,STAT-301,Spring 2026,Section B
STU-2355,CS-204,Spring 2026,Section C
STU-2356,STAT-301,Fall 2026,Section B
STU-2356,CS-204,Fall 2026,Section C
STU-2357,STAT-301,Fall 2026,Section C
STU-2357,DATA-101,Spring 2026,Section B
STU-2358,CS-204,Spring 2026,Section A
STU-2358,STAT-301,Fall 2026,Section C
STU-2358,DATA-101,Spring 2026,Section A
STU-2359,MATH-150,Spring 2026,Section C
STU-2359,DATA-101,Fall 2026,Section A
STU-2359,STAT-301,Spring 2026,Section C
STU-2360,CS-204,Fall 2026,Section B
STU-2360,STAT-301,Fall 2026,Section A
STU-2360,DATA-101,Fall 2026,Section C
STU-2361,CS-204,Fall 2026,Section A
STU-2361,STAT-301,Spring 2026,Section B
STU-2361,MATH-150,Fall 2026,Section C
STU-2362,CS-204,Fall 2026,Section A
STU-2362,STAT-301,Fall 2026,Section B
STU-2363,STAT-301,Fall 2026,Section B
STU-2363,MATH-150,Spring 2026,Section B
STU-2363,DATA-101,Spring 2026,Section A
STU-2364,MATH-150,Spring 2026,Section A
STU-2364,STAT-301,Fall 2026,Section B
STU-2365,CS-204,Spring 2026,Section B
STU-2365,DATA-101,Spring 2026,Section C
STU-2366,DATA-101,Spring 2026,Section C
STU-2366,MATH-150,Spring 2026,Section A
STU-2367,CS-204,Fall 2026,Section A
STU-2367,MATH-150,Fall 2026,Section B
STU-2368,MATH-150,Spring 2026,Section C
STU-2368,STAT-301,Fall 2026,Section A
STU-2369,STAT-301,Fall 2026,Section A
STU-2369,DATA-101,Fall 2026,Section A
STU-2370,DATA-101,Spring 2026,Section C
STU-2370,MATH-150,Fall 2026,Section C
STU-2370,CS-204,Fall 2026,Section A
STU-2371,DATA-101,Spring 2026,Section C
STU-2371,CS-204,Spring 2026,Section C
STU-2372,MATH-150,Spring 2026,Section C
STU-2372,CS-204,Spring 2026,Section A
STU-2372,DATA-101,Fall 2026,Section C
STU-2373,MATH-150,Fall 2026,Section A
STU-2373,DATA-101,Spring 2026,Section B
STU-2373,STAT-301,Fall 2026,Section B
STU-2374,DATA-101,Fall 2026,Section B
STU-2374,STAT-301,Fall 2026,Section B
STU-2374,CS-204,Fall 2026,Section A
STU-2375,DATA-101,Fall 2026,Section C
STU-2375,MATH-150,Spring 2026,Section C
STU-2375,STAT-301,Fall 2026,Section A
STU-2376,CS-204,Spring 2026,Section C
STU-2376,MATH-150,Fall 2026,Section A
STU-2377,CS-204,Spring 2026,Section A
STU-2377,DATA-101,Fall 2026,Section C
STU-2377,MATH-150,Spring 2026,Section A
STU-2378,DATA-101,Fall 2026,Section C
STU-2378,MATH-150,Fall 2026,Section C
STU-2378,CS-204,Fall 2026,Section A
STU-2379,CS-204,Spring 2026,Section B
STU-2379,DATA-101,Spring 2026,Section C
STU-2380,DATA-101,Fall 2026,Section A
STU-2380,MATH-150,Fall 2026,Section B
STU-2381,DATA-101,Fall 2026,Section A
STU-2381,MATH-150,Fall 2026,Section C
STU-2382,DATA-101,Spring 2026,Section C
STU-2382,CS-204,Spring 2026,Section A
STU-2382,MATH-150,Fall 2026,Section C
STU-2383,CS-204,Fall 2026,Section B
STU-2383,DATA-101,Spring 2026,Section B
STU-2383,MATH-150,Fall 2026,Section C
STU-2384,CS-204,Spring 2026,Section C
STU-2384,MATH-150,Fall 2026,Section A
STU-2385,CS-204,Fall 2026,Section B
STU-2385,DATA-101,Fall 2026,Section C
STU-2386,MATH-150,Spring 2026,Section A
STU-2386,STAT-301,Spring 2026,Section A
STU-2386,DATA-101,Fall 2026,Section C
STU-2387,MATH-150,Fall 2026,Section C
STU-2387,DATA-101,Fall 2026,Section C
STU-2388,STAT-301,Spring 2026,Section A
STU-2388,MATH-150,Fall 2026,Section A
STU-2389,STAT-301,Fall 2026,Section A
STU-2389,DATA-101,Fall 2026,Section B
STU-2389,CS-204,Fall 2026,Section A
STU-2390,CS-204,Spring 2026,Section C
STU-2390,MATH-150,Spring 2026,Section C
STU-2391,MATH-150,Fall 2026,Section A
STU-2391,CS-204,Fall 2026,Section B
STU-2392,CS-204,Fall 2026,Section B
STU-2392,DATA-101,Fall 2026,Section B
STU-2393,STAT-301,Fall 2026,Section B
STU-2393,MATH-150,Fall 2026,Section C
STU-2394,STAT-301,Fall 2026,Section C
STU-2394,DATA-101,Fall 2026,Section B
STU-2395,DATA-101,Fall 2026,Section B
STU-2395,CS-204,Fall 2026,Section A
STU-2395,STAT-301,Fall 2026,Section B
STU-2396,DATA-101,Spring 2026,Section A
STU-2396,CS-204,Fall 2026,Section A
STU-2396,STAT-301,Spring 2026,Section A
STU-2397,DATA-101,Fall 2026,Section C
STU-2397,MATH-150,Spring 2026,Section B
STU-2398,MATH-150,Spring 2026,Section B
STU-2398,CS-204,Fall 2026,Section B
STU-2399,STAT-301,Spring 2026,Section B
STU-2399,CS-204,Fall 2026,Section A
STU-2400,MATH-150,Fall 2026,Section B
STU-2400,DATA-101,Spring 2026,Section B
STU-2401,DATA-101,Fall 2026,Section A
STU-2401,MATH-150,Fall 2026,Section A
STU-2402,DATA-101,Spring 2026,Section C
STU-2402,STAT-301,Fall 2026,Section A
STU-2403,MATH-150,Fall 2026,Section B
STU-2403,CS-204,Fall 2026,Section B
STU-2404,DATA-101,Fall 2026,Section C
STU-2404,STAT-301,Spring 2026,Section B
STU-2404,MATH-150,Fall 2026,Section A
STU-2405,DATA-101,Spring 2026,Section C
STU-2405,STAT-301,Fall 2026,Section B
STU-2405,MATH-150,Fall 2026,Section A
STU-2406,DATA-101,Fall 2026,Section A
STU-2406,CS-204,Fall 2026,Section B
STU-2406,STAT-301,Fall 2026,Section B
STU-2407,DATA-101,Spring 2026,Section C
STU-2407,CS-204,Spring 2026,Section B
STU-2408,CS-204,Fall 2026,Section A
STU-2408,MATH-150,Fall 2026,Section A
STU-2409,MATH-150,Spring 2026,Section C
STU-2409,DATA-101,Spring 2026,Section B
STU-2410,MATH-150,Spring 2026,Section B
STU-2410,STAT-301,Fall 2026,Section A
STU-2411,DATA-101,Fall 2026,Section C
STU-2411,CS-204,Fall 2026,Section C
STU-2412,CS-204,Spring 2026,Section B
STU-2412,MATH-150,Spring 2026,Section B
STU-2413,DATA-101,Fall 2026,Section C
STU-2413,CS-204,Fall 2026,Section A
STU-2414,MATH-150,Fall 2026,Section B
STU-2414,DATA-101,Spring 2026,Section B
STU-2414,STAT-301,Spring 2026,Section A
STU-2415,STAT-301,Fall 2026,Section A
STU-2415,MATH-150,Fall 2026,Section A
STU-2416,MATH-150,Spring 2026,Section A
STU-2416,STAT-301,Spring 2026,Section A
STU-2417,STAT-301,Fall 2026,Section C
STU-2417,MATH-150,Fall 2026,Section C
STU-2418,STAT-301,Spring 2026,Section A
STU-2418,MATH-150,Fall 2026,Section B
STU-2418,DATA-101,Fall 2026,Section A
STU-2419,DATA-101,Spring 2026,Section C
STU-2419,STAT-301,Spring 2026,Section B
STU-2420,MATH-150,Fall 2026,Section A
STU-2420,STAT-301,Spring 2026,Section C
STU-2420,DATA-101,Spring 2026,Section C
STU-2421,MATH-150,Spring 2026,Section A
STU-2421,CS-204,Spring 2026,Section B
STU-2422,CS-204,Spring 2026,Section B
STU-2422,DATA-101,Fall 2026,Section B
STU-2423,STAT-301,Fall 2026,Section A
STU-2423,DATA-101,Spring 2026,Section B
STU-2424,CS-204,Spring 2026,Section C
STU-2424,STAT-301,Fall 2026,Section C
STU-2425,DATA-101,Spring 2026,Section A
STU-2425,MATH-150,Spring 2026,Section C
STU-2426,DATA-101,Spring 2026,Section A
STU-2426,MATH-150,Spring 2026,Section C
STU-2427,DATA-101,Spring 2026,Section A
STU-2427,MATH-150,Fall 2026,Section C
STU-2428,DATA-101,Fall 2026,Section C
STU-2428,STAT-301,Fall 2026,Section A
STU-2428,CS-204,Spring 2026,Section C
STU-2429,MATH-150,Fall 2026,Section B
STU-2429,DATA-101,Fall 2026,Section C
STU-2429,STAT-301,Spring 2026,Section C
STU-2430,DATA-101,Spring 2026,Section B
STU-2430,MATH-150,Fall 2026,Section A
STU-2430,CS-204,Fall 2026,Section B
STU-2431,CS-204,Spring 2026,Section C
STU-2431,STAT-301,Spring 2026,Section B
STU-2432,CS-204,Fall 2026,Section B
STU-2432,DATA-101,Fall 2026,Section B
STU-2433,STAT-301,Fall 2026,Section A
STU-2433,CS-204,Fall 2026,Section B
STU-2434,DATA-101,Fall 2026,Section C
STU-2434,CS-204,Fall 2026,Section A
STU-2434,STAT-301,Spring 2026,Section C
STU-2435,STAT-301,Fall 2026,Section B
STU-2435,DATA-101,Spring 2026,Section C
STU-2435,CS-204,Spring 2026,Section C
STU-2436,DATA-101,Spring 2026,Section A
STU-2436,CS-204,Fall 2026,Section B
STU-2436,MATH-150,Fall 2026,Section C
STU-2437,DATA-101,Spring 2026,Section A
STU-2437,CS-204,Spring 2026,Section C
STU-2438,CS-204,Spring 2026,Section C
STU-2438,DATA-101,Fall 2026,Section B
STU-2438,MATH-150,Spring 2026,Section B
STU-2439,MATH-150,Spring 2026,Section A
STU-2439,STAT-301,Spring 2026,Section C
STU-2440,MATH-150,Spring 2026,Section C
STU-2440,STAT-301,Spring 2026,Section B
STU-2441,CS-204,Spring 2026,Section A
STU-2441,STAT-301,Spring 2026,Section B
STU-2441,MATH-150,Spring 2026,Section A
STU-2442,MATH-150,Fall 2026,Section C
STU-2442,DATA-101,Spring 2026,Section A
STU-2443,CS-204,Spring 2026,Section C
STU-2443,DATA-101,Fall 2026,Section C
STU-2444,STAT-301,Fall 2026,Section A
STU-2444,MATH-150,Fall 2026,Section B
STU-2445,MATH-150,Fall 2026,Section B
STU-2445,STAT-301,Fall 2026,Section B
STU-2445,DATA-101,Spring 2026,Section B
STU-2446,MATH-150,Fall 2026,Section B
STU-2446,STAT-301,Fall 2026,Section C
STU-2447,DATA-101,Fall 2026,Section A
STU-2447,CS-204,Fall 2026,Section C
STU-2448,CS-204,Fall 2026,Section C
STU-2448,MATH-150,Spring 2026,Section A
STU-2448,DATA-101,Fall 2026,Section A
STU-2449,MATH-150,Spring 2026,Section A
STU-2449,DATA-101,Fall 2026,Section A
STU-2450,STAT-301,Fall 2026,Section B
STU-2450,MATH-150,Spring 2026,Section C
STU-2451,CS-204,Spring 2026,Section B
STU-2451,MATH-150,Spring 2026,Section A
STU-2452,DATA-101,Fall 2026,Section B
STU-2452,STAT-301,Spring 2026,Section C
STU-2453,CS-204,Spring 2026,Section B
STU-2453,STAT-301,Fall 2026,Section C
STU-2454,MATH-150,Spring 2026,Section C
STU-2454,DATA-101,Spring 2026,Section C
STU-2455,CS-204,Spring 2026,Section C
STU-2455,STAT-301,Fall 2026,Section C
STU-2456,DATA-101,Fall 2026,Section A
STU-2456,CS-204,Spring 2026,Section A
STU-2456,STAT-301,Spring 2026,Section B
STU-2457,DATA-101,Spring 2026,Section C
STU-2457,MATH-150,Fall 2026,Section B
STU-2458,MATH-150,Fall 2026,Section C
STU-2458,CS-204,Spring 2026,Section C
STU-2458,STAT-301,Spring 2026,Section B
STU-2459,MATH-150,Fall 2026,Section B
STU-2459,STAT-301,Spring 2026,Section C
STU-2459,CS-204,Spring 2026,Section B
STU-2460,DATA-101,Fall 2026,Section C
STU-2460,MATH-150,Fall 2026,Section A
STU-2460,STAT-301,Spring 2026,Section B
STU-2461,MATH-150,Fall 2026,Section B
STU-2461,STAT-301,Fall 2026,Section A
STU-2462,DATA-101,Fall 2026,Section A
STU-2462,CS-204,Spring 2026,Section A
STU-2463,STAT-301,Spring 2026,Section C
STU-2463,DATA-101,Fall 2026,Section A
STU-2464,STAT-301,Fall 2026,Section B
STU-2464,CS-204,Spring 2026,Section A
STU-2464,MATH-150,Fall 2026,Section A
STU-2465,STAT-301,Spring 2026,Section A
STU-2465,DATA-101,Fall 2026,Section B
STU-2465,CS-204,Spring 2026,Section B
STU-2466,STAT-301,Spring 2026,Section B
STU-2466,MATH-150,Spring 2026,Section A
STU-2466,CS-204,Spring 2026,Section B
STU-2467,CS-204,Spring 2026,Section B
STU-2467,DATA-101,Spring 2026,Section B
STU-2468,MATH-150,Fall 2026,Section C
STU-2468,CS-204,Spring 2026,Section B
STU-2469,CS-204,Fall 2026,Section B
STU-2469,DATA-101,Fall 2026,Section A
STU-2470,STAT-301,Spring 2026,Section A
STU-2470,CS-204,Fall 2026,Section B
STU-2471,STAT-301,Fall 2026,Section B
STU-2471,DATA-101,Spring 2026,Section C
STU-2472,STAT-301,Fall 2026,Section C
STU-2472,DATA-101,Spring 2026,Section A
STU-2472,MATH-150,Fall 2026,Section A
STU-2473,CS-204,Fall 2026,Section B
STU-2473,MATH-150,Spring 2026,Section B
STU-2474,MATH-150,Fall 2026,Section B
STU-2474,CS-204,Fall 2026,Section B
STU-2474,STAT-301,Fall 2026,Section A
STU-2475,CS-204,Fall 2026,Section A
STU-2475,MATH-150,Spring 2026,Section C
STU-2476,MATH-150,Fall 2026,Section C
STU-2476,DATA-101,Fall 2026,Section A
STU-2477,MATH-150,Spring 2026,Section C
STU-2477,CS-204,Fall 2026,Section A
STU-2478,CS-204,Spring 2026,Section B
STU-2478,STAT-301,Fall 2026,Section B
STU-2479,CS-204,Spring 2026,Section B
STU-2479,STAT-301,Fall 2026,Section C
STU-2480,DATA-101,Fall 2026,Section A
STU-2480,MATH-150,Fall 2026,Section A
STU-2481,STAT-301,Spring 2026,Section A
STU-2481,DATA-101,Spring 2026,Section B
STU-2481,CS-204,Spring 2026,Section C
STU-2482,MATH-150,Spring 2026,Section C
STU-2482,STAT-301,Fall 2026,Section B
STU-2483,CS-204,Fall 2026,Section A
STU-2483,MATH-150,Fall 2026,Section C
STU-2484,STAT-301,Spring 2026,Section A
STU-2484,CS-204,Fall 2026,Section C
STU-2485,STAT-301,Spring 2026,Section B
STU-2485,CS-204,Spring 2026,Section B
STU-2486,CS-204,Fall 2026,Section A
STU-2486,DATA-101,Fall 2026,Section A
STU-2486,STAT-301,Spring 2026,Section B
STU-2487,MATH-150,Spring 2026,Section B
STU-2487,STAT-301,Spring 2026,Section A
STU-2487,DATA-101,Fall 2026,Section C
STU-2488,CS-204,Fall 2026,Section A
STU-2488,MATH-150,Fall 2026,Section C
STU-2489,MATH-150,Fall 2026,Section B
STU-2489,STAT-301,Spring 2026,Section C
STU-2489,DATA-101,Fall 2026,Section C
STU-2490,DATA-101,Fall 2026,Section A
STU-2490,MATH-150,Spring 2026,Section B
STU-2490,CS-204,Fall 2026,Section A
STU-2491,CS-204,Fall 2026,Section B
STU-2491,MATH-150,Fall 2026,Section B
STU-2492,STAT-301,Fall 2026,Section C
STU-2492,DATA-101,Fall 2026,Section C
STU-2493,MATH-150,Spring 2026,Section C
STU-2493,CS-204,Spring 2026,Section C
STU-2494,MATH-150,Fall 2026,Section B
STU-2494,CS-204,Spring 2026,Section B
STU-2495,STAT-301,Spring 2026,Section A
STU-2495,CS-204,Fall 2026,Section C
STU-2495,MATH-150,Spring 2026,Section C
STU-2496,MATH-150,Fall 2026,Section B
STU-2496,STAT-301,Fall 2026,Section A
STU-2497,STAT-301,Fall 2026,Section C
STU-2497,DATA-101,Spring 2026,Section C
STU-2497,MATH-150,Spring 2026,Section C
STU-2498,MATH-150,Fall 2026,Section C
STU-2498,STAT-301,Fall 2026,Section B
STU-2498,CS-204,Spring 2026,Section B
STU-2499,CS-204,Spring 2026,Section B
STU-2499,MATH-150,Fall 2026,Section B
STU-2499,DATA-101,Spring 2026,Section A
STU-2500,DATA-101,Spring 2026,Section C
STU-2500,STAT-301,Spring 2026,Section A
STU-2501,CS-204,Fall 2026,Section C
STU-2501,DATA-101,Spring 2026,Section A
STU-2502,CS-204,Fall 2026,Section A
STU-2502,DATA-101,Spring 2026,Section A
STU-2502,STAT-301,Spring 2026,Section A
STU-2503,CS-204,Fall 2026,Section A
STU-2503,DATA-101,Fall 2026,Section A
STU-2503,STAT-301,Fall 2026,Section A
STU-2504,CS-204,Fall 2026,Section A
STU-2504,DATA-101,Fall 2026,Section A
STU-2505,MATH-150,Spring 2026,Section A
STU-2505,CS-204,Fall 2026,Section A
STU-2505,STAT-301,Spring 2026,Section C
STU-2506,DATA-101,Fall 2026,Section B
STU-2506,MATH-150,Fall 2026,Section B
STU-2507,DATA-101,Fall 2026,Section C
STU-2507,CS-204,Fall 2026,Section C
STU-2508,STAT-301,Fall 2026,Section C
STU-2508,MATH-150,Fall 2026,Section C
STU-2509,DATA-101,Spring 2026,Section C
STU-2509,CS-204,Fall 2026,Section A
STU-2509,STAT-301,Spring 2026,Section B
STU-2510,STAT-301,Fall 2026,Section A
STU-2510,MATH-150,Fall 2026,Section A
STU-2511,DATA-101,Fall 2026,Section A
STU-2511,CS-204,Spring 2026,Section B
STU-2511,STAT-301,Spring 2026,Section C
STU-2512,MATH-150,Spring 2026,Section A
STU-2512,CS-204,Fall 2026,Section B
STU-2512,DATA-101,Spring 2026,Section C
STU-2513,MATH-150,Fall 2026,Section A
STU-2513,CS-204,Fall 2026,Section C
STU-2514,STAT-301,Fall 2026,Section C
STU-2514,CS-204,Fall 2026,Section C
STU-2515,STAT-301,Spring 2026,Section C
STU-2515,DATA-101,Spring 2026,Section A
STU-2516,STAT-301,Spring 2026,Section A
STU-2516,MATH-150,Fall 2026,Section B
STU-2517,CS-204,Fall 2026,Section B
STU-2517,MATH-150,Fall 2026,Section B
STU-2517,STAT-301,Spring 2026,Section A
STU-2518,MATH-150,Fall 2026,Section C
STU-2518,DATA-101,Spring 2026,Section C
STU-2519,DATA-101,Fall 2026,Section B
STU-2519,CS-204,Fall 2026,Section B
STU-2519,STAT-301,Spring 2026,Section A
STU-2520,MATH-150,Spring 2026,Section B
STU-2520,DATA-101,Fall 2026,Section C
STU-2521,CS-204,Fall 2026,Section A
STU-2521,DATA-101,Spring 2026,Section C
STU-2521,STAT-301,Spring 2026,Section B
STU-2522,CS-204,Spring 2026,Section A
STU-2522,MATH-150,Fall 2026,Section C
STU-2522,DATA-101,Spring 2026,Section A
STU-2523,MATH-150,Spring 2026,Section C
STU-2523,CS-204,Spring 2026,Section A
STU-2524,MATH-150,Spring 2026,Section C
STU-2524,CS-204,Fall 2026,Section C
STU-2525,CS-204,Spring 2026,Section C
STU-2525,MATH-150,Fall 2026,Section A
STU-2525,STAT-301,Fall 2026,Section C
STU-2526,CS-204,Spring 2026,Section A
STU-2526,MATH-150,Spring 2026,Section B
STU-2526,DATA-101,Fall 2026,Section A
STU-2527,MATH-150,Fall 2026,Section B
STU-2527,CS-204,Fall 2026,Section C
STU-2528,STAT-301,Fall 2026,Section A
STU-2528,CS-204,Spring 2026,Section C
STU-2529,STAT-301,Fall 2026,Section B
STU-2529,CS-204,Spring 2026,Section C
STU-2530,DATA-101,Fall 2026,Section A
STU-2530,STAT-301,Spring 2026,Section B
STU-2531,DATA-101,Fall 2026,Section A
STU-2531,STAT-301,Spring 2026,Section A
STU-2532,STAT-301,Fall 2026,Section B
STU-2532,CS-204,Fall 2026,Section A
STU-2532,MATH-150,Fall 2026,Section B
STU-2533,CS-204,Fall 2026,Section C
STU-2533,STAT-301,Spring 2026,Section C
STU-2534,DATA-101,Fall 2026,Section B
STU-2534,MATH-150,Fall 2026,Section A
STU-2535,STAT-301,Fall 2026,Section A
STU-2535,MATH-150,Fall 2026,Section B
STU-2535,CS-204,Fall 2026,Section B
STU-2536,STAT-301,Fall 2026,Section A
STU-2536,DATA-101,Spring 2026,Section C
STU-2536,CS-204,Fall 2026,Section A
STU-2537,STAT-301,Fall 2026,Section B
STU-2537,DATA-101,Fall 2026,Section C
STU-2538,STAT-301,Spring 2026,Section A
STU-2538,DATA-101,Fall 2026,Section C
STU-2539,CS-204,Fall 2026,Section C
STU-2539,MATH-150,Fall 2026,Section A
STU-2540,DATA-101,Fall 2026,Section B
STU-2540,CS-204,Spring 2026,Section C
STU-2541,DATA-101,Spring 2026,Section C
STU-2541,CS-204,Fall 2026,Section C
STU-2542,STAT-301,Spring 2026,Section A
STU-2542,MATH-150,Fall 2026,Section C
STU-2542,CS-204,Spring 2026,Section B
STU-2543,CS-204,Fall 2026,Section C
STU-2543,MATH-150,Spring 2026,Section B
STU-2543,STAT-301,Spring 2026,Section A
STU-2544,DATA-101,Fall 2026,Section B
STU-2544,STAT-301,Fall 2026,Section B
STU-2545,DATA-101,Fall 2026,Section B
STU-2545,MATH-150,Spring 2026,Section A
STU-2545,STAT-301,Fall 2026,Section B
STU-2546,MATH-150,Fall 2026,Section B
STU-2546,DATA-101,Spring 2026,Section A
STU-2546,STAT-301,Spring 2026,Section B
STU-2547,CS-204,Fall 2026,Section B
STU-2547,MATH-150,Fall 2026,Section B
STU-2548,MATH-150,Spring 2026,Section B
STU-2548,DATA-101,Fall 2026,Section C
STU-2549,CS-204,Spring 2026,Section C
STU-2549,STAT-301,Fall 2026,Section C
STU-2549,MATH-150,Spring 2026,Section A
STU-2550,CS-204,Spring 2026,Section B
STU-2550,MATH-150,Fall 2026,Section C
STU-2551,STAT-301,Fall 2026,Section B
STU-2551,CS-204,Spring 2026,Section B
STU-2552,DATA-101,Spring 2026,Section C
STU-2552,CS-204,Spring 2026,Section B
STU-2552,STAT-301,Fall 2026,Section B
STU-2553,CS-204,Fall 2026,Section C
STU-2553,DATA-101,Fall 2026,Section C
STU-2554,STAT-301,Fall 2026,Section A
STU-2554,CS-204,Spring 2026,Section C
STU-2555,STAT-301,Fall 2026,Section A
STU-2555,MATH-150,Fall 2026,Section A
STU-2555,DATA-101,Fall 2026,Section B
STU-2556,MATH-150,Fall 2026,Section B
STU-2556,DATA-101,Spring 2026,Section C
STU-2556,STAT-301,Spring 2026,Section C
